candidate_id,candidate_name,job_role,education,experience_years,resume_skills
6572,Kalpit Parekh,Data Scientist,M.Tech,8,"aws, git, django, python, sql"
6573,Edhitha Goyal,Web Developer,MCA,9,"html, linux, pandas"
6574,Ekbal Nigam,Software Engineer,MCA,1,"aws, c++, power bi, communication"
6575,Balhaar Mody,Data Analyst,MCA,6,"python, react, sql"
6576,Andrew Ghosh,Data Scientist,B.Sc,0,"python, linux, data analysis"
6577,Mitesh Banerjee,Software Engineer,B.Sc,1,"aws, excel, java, react"
6578,Pallavi Naidu,Data Scientist,B.Tech,1,"machine learning, excel, data analysis"
6579,Tanvi Kanda,AI Engineer,B.Tech,3,"c++, machine learning, power bi"
6580,Nachiket Ahluwalia,Data Scientist,B.Tech,7,"python, excel"
6581,Oviya Deo,System Administrator,M.Tech,6,"aws, python"
6582,Idika Sastry,AI Engineer,MCA,2,"aws, c++, python, numpy"
6583,Ekaraj Baral,Web Developer,B.Tech,2,"communication, html, linux, tableau"
6584,Aarush Sahota,System Administrator,MCA,7,"aws, linux, git, pandas"
6585,Advik Gill,System Administrator,B.Tech,4,"aws, linux, git, pandas"
6586,Upasna Bera,System Administrator,B.Tech,7,"python, git, react"
6587,Raksha Rajagopal,Data Analyst,MCA,6,"python, excel, react, power bi"
6588,Harini Dada,AI Engineer,M.Tech,0,"machine learning, communication, c++, numpy, power bi, python"
6589,Darika Kala,Data Analyst,B.Sc,7,"aws, data analysis, django, power bi, sql"
6590,Nathan Handa,System Administrator,B.Tech,7,"aws, python, power bi, react"
6591,Shravya Nazareth,AI Engineer,B.Tech,2,"aws, linux, machine learning, pandas"
6592,Viraj Randhawa,Data Scientist,B.Sc,7,"linux, data analysis, git, machine learning, python"
6593,Alexander Thaker,System Administrator,M.Tech,3,"aws, tableau"
6594,Ekansh Lala,Data Scientist,B.Sc,4,"react, python, excel, pandas"
6595,Bhavika Rastogi,Web Developer,B.Sc,7,"aws, html, django"
6596,Chandran Thakur,Web Developer,B.Tech,2,"linux, javascript, tableau, css"
6597,Urvashi Bajaj,AI Engineer,M.Tech,7,"aws, c++, numpy"
6598,Ganga Pandya,Software Engineer,MCA,2,"c++, linux, pandas"
6599,Neelima Arora,System Administrator,MCA,6,"aws, communication, python"
6600,Rushil Sanghvi,Data Scientist,M.Tech,2,"communication, git, python, machine learning"
6601,Lajita Prasad,Web Developer,B.Tech,0,"django, numpy, javascript, tableau"
6602,Shivani Gopal,AI Engineer,B.Sc,6,"python, numpy"
6603,Krish Nagar,Data Scientist,B.Sc,7,"data analysis, react, python, pandas, sql"
6604,Anita Kari,Web Developer,MCA,5,"git, javascript"
6605,Yauvani Natarajan,Web Developer,MCA,0,"excel, javascript, power bi"
6606,Tanveer Vyas,Data Analyst,M.Tech,8,"aws, python, excel"
6607,Xavier Baral,System Administrator,B.Tech,5,"linux, python, numpy"
6608,Rachita Balasubramanian,Data Scientist,B.Tech,4,"tableau, pandas, django, python, sql"
6609,Lucky Rai,Data Analyst,B.Tech,6,"aws, tableau, sql, pandas"
6610,Anusha Goyal,System Administrator,MCA,7,"python, excel"
6611,Mekhala Salvi,Data Analyst,B.Tech,8,"tableau, data analysis, react, excel, sql"
6612,Aayush Bora,AI Engineer,B.Tech,5,"aws, c++, linux, react"
6613,Gautam Taneja,Data Analyst,B.Sc,8,"aws, python, react, sql"
6614,Bakhshi Dugar,AI Engineer,MCA,6,"aws, machine learning, c++, numpy, django, power bi"
6615,Ishani Mann,AI Engineer,B.Sc,9,"aws, python, git"
6616,Jasmit Basu,System Administrator,B.Sc,6,"aws, linux, react, numpy"
6617,Neel Kapoor,AI Engineer,MCA,7,"aws, machine learning"
6618,Samesh Khanna,AI Engineer,B.Tech,8,"aws, numpy, react"
6619,Brinda Savant,Data Scientist,MCA,0,"python, power bi, sql"
6620,Bachittar Mody,Software Engineer,B.Sc,1,"linux, power bi"
6621,Prisha Deol,System Administrator,B.Tech,7,"aws, git, pandas"
6622,Jack Bala,Web Developer,M.Tech,6,"aws, tableau, html, git, javascript"
6623,Advika Lala,Data Analyst,B.Tech,4,"data analysis, react, excel, pandas, sql"
6624,Yoshita Zacharia,Data Analyst,M.Tech,2,"data analysis, git, communication, excel, sql"
6625,Hardik Bail,System Administrator,B.Sc,7,"linux, pandas"
6626,Deepa Bir,Data Scientist,B.Sc,7,"linux, machine learning, communication, django, python, sql"
6627,Nicholas Madan,Data Analyst,M.Tech,5,"communication, linux, excel"
6628,Nikita Gade,AI Engineer,M.Tech,4,"aws, c++, python, tableau"
6629,Mekhala Bawa,System Administrator,M.Tech,1,"linux, tableau, git, python, pandas"
6630,Kai Mistry,System Administrator,B.Tech,2,"excel, linux, python, react"
6631,Oliver Tandon,Data Scientist,B.Sc,7,"tableau, data analysis, excel, power bi, python"
6632,Ikbal Sule,AI Engineer,B.Sc,1,"aws, linux, machine learning, communication, excel, python"
6633,Yauvani Gala,System Administrator,M.Tech,1,"python, excel"
6634,Rajeshri Pall,Data Scientist,B.Sc,7,"django, python, machine learning"
6635,Joshua Keer,Data Scientist,B.Tech,1,"python, django, excel, data analysis"
6636,Mohini Tara,Web Developer,B.Tech,5,"html, linux, css"
6637,Amrita Sen,Data Scientist,B.Tech,9,"python, power bi, sql"
6638,Zashil Hayre,Data Scientist,B.Tech,4,"python, django, pandas"
6639,Nikita Malhotra,Data Scientist,B.Tech,3,"data analysis, react, django, power bi, sql"
6640,Rudra Ray,Web Developer,M.Tech,10,"aws, html, git, numpy, css"
6641,Lavanya Sen,Data Analyst,MCA,8,"excel, sql"
6642,David Chakraborty,Software Engineer,B.Sc,0,"aws, linux, tableau, java, communication"
6643,Raagini Jhaveri,Data Scientist,B.Sc,2,"machine learning, power bi"
6644,Wahab Sandhu,Data Analyst,B.Sc,4,"tableau, django, excel, power bi, python, sql"
6645,Rehaan Shetty,Web Developer,B.Tech,10,"tableau, html, react, javascript, pandas"
6646,Advaith Bora,Data Analyst,B.Sc,6,"excel, data analysis"
6647,Dalaja Bajwa,Data Analyst,B.Sc,9,"aws, tableau, excel, python, sql"
6648,Harita Ahluwalia,System Administrator,B.Tech,0,"aws, python, numpy"
6649,Tejas Balan,Data Analyst,B.Tech,4,"python, django, excel"
6650,Daksha Mukherjee,Web Developer,M.Tech,10,"html, linux, excel, css"
6651,Ronith Swamy,AI Engineer,B.Sc,4,"aws, c++, excel, power bi, python"
6652,Osha Agrawal,System Administrator,MCA,3,"python, git"
6653,Chanakya Barad,AI Engineer,M.Tech,5,"c++, python, react"
6654,Neelima Gupta,System Administrator,M.Tech,5,"linux, tableau"
6655,Girish Gokhale,Software Engineer,B.Sc,1,"c++, linux, java, numpy"
6656,Rayaan Goyal,System Administrator,MCA,9,"aws, communication, python, react"
6657,Ayush Garg,Data Analyst,B.Tech,8,"linux, data analysis, git, communication, python, sql"
6658,Gautam Bora,System Administrator,B.Sc,1,"aws, communication, python, pandas"
6659,Madhavi Tak,AI Engineer,MCA,9,"machine learning, git, communication, c++, python, pandas"
6660,Oni Raja,System Administrator,B.Tech,2,"aws, tableau"
6661,Arin Kala,Web Developer,B.Sc,9,"aws, html, communication, excel, javascript"
6662,Tarak Desai,Data Scientist,B.Sc,2,"data analysis, communication, power bi, python, pandas, sql"
6663,Harish Ratta,Software Engineer,B.Sc,10,"aws, linux, java, react, c++"
6664,Rohan Sen,AI Engineer,MCA,0,"python, machine learning, react, numpy"
6665,George Behl,Data Scientist,MCA,8,"linux, machine learning, data analysis, numpy"
6666,Omaja Golla,System Administrator,M.Tech,1,"aws, react"
6667,Kamala Datta,Web Developer,B.Tech,2,"django, javascript, css"
6668,Harish Hayer,System Administrator,MCA,7,"aws, linux"
6669,Robert Seshadri,Web Developer,B.Tech,10,"javascript, excel, css"
6670,Yashasvi Naidu,AI Engineer,B.Tech,3,"aws, c++, communication"
6671,Wakeeta Shukla,Web Developer,B.Tech,5,"excel, css"
6672,Rachit Venkatesh,Web Developer,B.Tech,4,"communication, aws, javascript, css"
6673,Max Murty,Software Engineer,B.Tech,9,"aws, c++, tableau"
6674,Meera Pandit,System Administrator,B.Tech,6,"communication, python, linux, tableau"
6675,Rudra Nigam,System Administrator,B.Tech,6,"aws, linux, excel"
6676,Dhriti Mani,Web Developer,MCA,1,"html, excel, tableau"
6677,Neha Mahajan,System Administrator,M.Tech,6,"linux, react, numpy, power bi, python"
6678,Sai Gera,Software Engineer,M.Tech,9,"linux, tableau"
6679,Ishaan Dass,Web Developer,MCA,6,"communication, power bi, css"
6680,Charan Murty,System Administrator,B.Sc,5,"aws, python, git, react"
6681,Jason Thaker,Software Engineer,M.Tech,10,"c++, tableau"
6682,Lekha Rattan,Data Scientist,M.Tech,2,"pandas, tableau, sql, data analysis"
6683,Patrick Kalita,Software Engineer,M.Tech,10,"aws, linux, git, react, c++"
6684,Indali Bandi,AI Engineer,B.Sc,1,"communication, python, machine learning, tableau"
6685,Prisha Balasubramanian,System Administrator,M.Tech,7,"aws, linux, django"
6686,Chanchal Oak,AI Engineer,B.Sc,1,"aws, communication, python"
6687,Tanish Vohra,System Administrator,B.Tech,7,"communication, linux, power bi, numpy"
6688,Girindra Kari,System Administrator,B.Sc,8,"communication, python, linux, django"
6689,Aashi Gopal,Software Engineer,B.Sc,4,"aws, linux, excel, java"
6690,Zehaan Manda,Data Analyst,B.Tech,7,"linux, sql"
6691,Daksh Venkataraman,Data Analyst,M.Tech,9,"tableau, numpy, excel, python, sql"
6692,Sanaya Sachdeva,System Administrator,B.Sc,7,"linux, git"
6693,Falan Halder,Software Engineer,M.Tech,3,"aws, linux, java, git, communication"
6694,Saanvi Choudhry,System Administrator,M.Tech,5,"linux, django, react"
6695,Oliver Shere,Software Engineer,B.Tech,6,"aws, linux, git, communication, c++, django"
6696,Prisha Prakash,Data Analyst,MCA,9,"linux, django, excel"
6697,Isha Ratta,Data Scientist,B.Sc,6,"tableau, data analysis, django, excel, python, sql"
6698,Logan Dugar,Software Engineer,M.Tech,6,"aws, react, communication, c++, django"
6699,Mugdha Sachar,Web Developer,MCA,1,"javascript, tableau, css"
6700,Rachita Nadkarni,Data Scientist,MCA,0,"git, python, machine learning, numpy"
6701,Yatan Dani,Data Analyst,B.Sc,3,"communication, python, sql, numpy"
6702,Quincy Sanghvi,System Administrator,B.Sc,6,"aws, numpy, pandas"
6703,Alka Aggarwal,AI Engineer,B.Tech,2,"aws, tableau, machine learning, c++, numpy"
6704,Udarsh Dasgupta,AI Engineer,M.Tech,10,"aws, machine learning, react"
6705,Ojas Dubey,Web Developer,M.Tech,7,"git, javascript"
6706,Ojasvi Mani,Web Developer,MCA,1,"aws, html, power bi, excel"
6707,Radha Jayaraman,Web Developer,M.Tech,9,"html, linux, javascript"
6708,Upasna Kannan,Web Developer,M.Tech,0,"django, javascript"
6709,Upkaar Sehgal,Software Engineer,M.Tech,5,"aws, linux, java, numpy, power bi"
6710,Vasatika Acharya,Data Scientist,M.Tech,4,"machine learning, pandas, django, power bi, python, sql"
6711,Gautam Rattan,Data Analyst,B.Sc,6,"communication, python, tableau"
6712,Laksh Joshi,AI Engineer,B.Tech,3,"machine learning, react, c++, numpy, excel, python"
6713,Omisha Johal,Data Analyst,B.Sc,1,"python, linux, sql"
6714,Jeremiah Nagy,AI Engineer,B.Sc,6,"python, react"
6715,Aishani Pingle,Web Developer,B.Sc,1,"tableau, html, react, power bi, javascript"
6716,Sachi Thakur,System Administrator,MCA,3,"aws, linux, excel"
6717,Jeevika Dave,Software Engineer,B.Tech,0,"aws, linux, java, communication, django"
6718,Divya Chandran,AI Engineer,B.Sc,4,"aws, tableau, machine learning, c++, power bi"
6719,Saksham Karnik,Data Scientist,B.Tech,5,"linux, git, data analysis"
6720,Hredhaan Bandi,Data Analyst,B.Sc,3,"power bi, react, data analysis"
6721,Hamsini Kapur,Software Engineer,M.Tech,7,"aws, linux, react, pandas"
6722,Radhika Brar,AI Engineer,B.Tech,8,"aws, linux, machine learning, git, c++, django"
6723,Janani Parekh,Data Analyst,MCA,10,"aws, django, sql"
6724,Adya Suresh,AI Engineer,B.Tech,4,"linux, machine learning"
6725,Rachana Seshadri,Data Scientist,B.Sc,2,"communication, machine learning, power bi, react"
6726,Shivansh Tiwari,Data Analyst,M.Tech,7,"linux, data analysis"
6727,Veda Minhas,System Administrator,B.Sc,3,"python, linux, react, power bi"
6728,Diya Mandal,System Administrator,B.Tech,5,"python, excel"
6729,Yadavi Kunda,AI Engineer,B.Tech,0,"git, aws, numpy, machine learning"
6730,Upma Soni,Software Engineer,B.Sc,9,"aws, linux, tableau, java"
6731,Imaran Loke,AI Engineer,M.Tech,1,"communication, linux, machine learning"
6732,Shivansh Baral,Web Developer,MCA,9,"git, excel, css, javascript, pandas"
6733,Mekhala Ramesh,Data Analyst,M.Tech,7,"tableau, data analysis, excel, pandas, sql"
6734,Qarin Naik,Data Analyst,M.Tech,3,"aws, excel"
6735,Kashvi Goyal,Data Scientist,B.Tech,8,"linux, machine learning"
6736,Abeer Bassi,Web Developer,B.Sc,3,"aws, excel, pandas, css"
6737,Girik Bala,System Administrator,B.Sc,4,"aws, linux, django"
6738,Quincy Kant,Software Engineer,MCA,4,"aws, c++, react, java"
6739,Damini Mitra,AI Engineer,MCA,3,"aws, c++, python, react"
6740,Aadi Tella,Software Engineer,B.Tech,2,"aws, git, django, power bi"
6741,Daksh Rattan,Web Developer,B.Sc,6,"git, javascript, tableau"
6742,Sanya Barad,System Administrator,MCA,4,"aws, communication, django, power bi, python"
6743,Dipta Menon,System Administrator,MCA,2,"aws, react"
6744,Niharika Dutta,Software Engineer,B.Sc,4,"c++, power bi"
6745,Vivaan Sura,Software Engineer,MCA,4,"c++, numpy, django"
6746,Kala Ray,System Administrator,B.Sc,7,"aws, react"
6747,Ria Din,Software Engineer,B.Sc,9,"aws, communication, linux"
6748,Yadavi Gour,Data Analyst,B.Sc,3,"power bi, git, tableau, data analysis"
6749,Bhavini Lalla,Software Engineer,MCA,7,"linux, java, react, c++, excel"
6750,Samarth Mukherjee,Data Analyst,B.Sc,10,"react, sql, data analysis"
6751,Daniel Rana,Data Scientist,MCA,4,"tableau, data analysis, numpy, python, sql"
6752,Oni Bhardwaj,Software Engineer,M.Tech,8,"aws, c++, linux"
6753,Chandresh Jain,Data Scientist,MCA,2,"aws, linux, data analysis, machine learning, django, python"
6754,Urishilla Nigam,AI Engineer,B.Tech,2,"communication, machine learning"
6755,Rehaan Sharaf,Software Engineer,MCA,1,"aws, java, git, c++, power bi, pandas"
6756,Hamsini Randhawa,Data Analyst,B.Tech,10,"git, data analysis"
6757,Gagan Behl,AI Engineer,MCA,1,"aws, c++, numpy, python, pandas"
6758,Gaurang Mody,Web Developer,B.Tech,3,"aws, numpy, css"
6759,Falguni Bail,Data Scientist,B.Sc,7,"python, linux, excel, sql"
6760,Noah Arora,Data Analyst,M.Tech,10,"excel, data analysis"
6761,Nitesh Chand,Software Engineer,B.Sc,7,"aws, communication, numpy, pandas"
6762,Gunbir Ganesan,Web Developer,B.Tech,7,"communication, javascript, excel, css"
6763,Indrajit Deo,AI Engineer,B.Tech,1,"aws, git, python, machine learning"
6764,Raksha Solanki,Data Analyst,B.Tech,6,"linux, pandas, django, excel, python, sql"
6765,Elijah Radhakrishnan,Data Scientist,M.Tech,6,"numpy, excel, data analysis"
6766,Advay Mahal,Data Scientist,MCA,7,"python, pandas, data analysis"
6767,Mitali Bhandari,Data Analyst,MCA,4,"linux, react, excel, power bi, python, sql"
6768,Warda Shroff,Web Developer,B.Tech,4,"linux, communication, django, css, javascript"
6769,Samuel Narayanan,Data Analyst,B.Sc,5,"aws, tableau, data analysis, react, python, sql"
6770,Omya Sagar,Software Engineer,MCA,9,"c++, linux, git, excel"
6771,Harinakshi Nori,Data Scientist,MCA,4,"linux, excel, sql"
6772,Nisha Sastry,Data Analyst,B.Sc,0,"data analysis, django, excel, python, pandas"
6773,Yuvraj Krishna,Software Engineer,B.Sc,0,"aws, c++, linux, git"
6774,Ronith Vala,AI Engineer,B.Sc,0,"power bi, machine learning, excel, pandas"
6775,Akshay Malhotra,Web Developer,B.Tech,3,"excel, html, tableau"
6776,Vasudha Kota,Data Analyst,B.Sc,5,"python, linux"
6777,Bina Kapoor,System Administrator,B.Tech,0,"aws, linux, excel, pandas"
6778,Vincent Sachdev,Web Developer,M.Tech,8,"django, pandas, css"
6779,Yashasvi Borah,Software Engineer,M.Tech,1,"django, linux, git"
6780,David Loke,Data Analyst,M.Tech,9,"tableau, data analysis, numpy, excel, sql"
6781,Bhavya Mannan,Software Engineer,B.Tech,2,"aws, java, react, c++, excel"
6782,Charita Gole,Software Engineer,B.Tech,1,"aws, c++, tableau, communication"
6783,Ishwar Bawa,Web Developer,B.Tech,5,"aws, communication, css, javascript, pandas"
6784,Sanya Kale,Web Developer,B.Sc,5,"html, numpy, javascript, react"
6785,Watika Bhat,System Administrator,B.Sc,1,"aws, linux"
6786,Tara Chhabra,AI Engineer,M.Tech,8,"aws, c++, git, machine learning"
6787,Harini Bail,Data Scientist,M.Tech,6,"python, machine learning, power bi, sql"
6788,Lopa Pathak,Software Engineer,B.Tech,9,"aws, linux"
6789,Dominic Pingle,AI Engineer,MCA,0,"aws, c++, machine learning, pandas"
6790,Chandresh Borra,Software Engineer,B.Sc,2,"aws, linux, git, pandas"
6791,Gavin Saran,Data Analyst,MCA,1,"python, react, sql, tableau"
6792,Arin Lanka,Web Developer,B.Sc,8,"html, linux, tableau"
6793,Brinda Bhagat,Data Scientist,M.Tech,4,"django, git, power bi, data analysis"
6794,Samuel Bhakta,AI Engineer,MCA,3,"django, machine learning"
6795,Tamanna Brar,AI Engineer,MCA,10,"c++, python, machine learning, linux"
6796,Ishita Kapur,Data Scientist,MCA,5,"power bi, sql, pandas"
6797,Pallavi Barad,System Administrator,M.Tech,1,"aws, python, git, tableau"
6798,Vasatika Sekhon,Web Developer,M.Tech,10,"git, css"
6799,Alexander Mandal,Web Developer,B.Tech,10,"html, git, power bi, pandas"
6800,Qabil Mutti,AI Engineer,M.Tech,5,"aws, django, power bi"
6801,Abeer Rajagopalan,Data Scientist,M.Tech,9,"machine learning, react, communication, django, python, sql"
6802,Jatin Kade,AI Engineer,M.Tech,10,"linux, c++, django, python, pandas"
6803,Ekbal Narayan,Data Scientist,MCA,9,"python, machine learning, power bi, data analysis"
6804,Lakshmi Khalsa,Data Analyst,B.Sc,9,"aws, git, excel, power bi, python, sql"
6805,Ekapad Kothari,Web Developer,MCA,3,"javascript, excel, react"
6806,Tarak Randhawa,Data Scientist,B.Tech,3,"git, python, machine learning, pandas"
6807,Eesha Brar,Software Engineer,M.Tech,2,"aws, linux, tableau, numpy, django"
6808,Manthan Bobal,Software Engineer,B.Sc,8,"linux, react, java, pandas"
6809,Thomas Sharaf,Software Engineer,B.Sc,3,"linux, tableau, java, numpy"
6810,Nidhi Kulkarni,Web Developer,MCA,8,"git, javascript, tableau"
6811,Vincent Choudhury,AI Engineer,B.Tech,8,"c++, machine learning, excel"
6812,Shivani Kala,Data Scientist,M.Tech,1,"communication, python, linux"
6813,Chanchal Behl,Data Analyst,B.Sc,0,"aws, pandas, excel, python, sql"
6814,Abhiram Sarin,Data Analyst,MCA,6,"python, excel, power bi, data analysis"
6815,Amaira Mody,System Administrator,B.Sc,5,"aws, linux, django, tableau"
6816,Wishi Muni,Software Engineer,B.Sc,7,"aws, linux, tableau, numpy"
6817,Arunima Narasimhan,AI Engineer,B.Sc,8,"aws, c++, machine learning, react"
6818,Nirja Soman,Software Engineer,B.Sc,0,"communication, c++, django, power bi"
6819,Damini Sarna,System Administrator,M.Tech,1,"aws, numpy"
6820,Gunbir Soni,Data Analyst,B.Sc,6,"power bi, excel, sql, data analysis"
6821,Udant Minhas,AI Engineer,B.Tech,4,"aws, linux, machine learning, excel, python"
6822,Abhiram Varghese,AI Engineer,MCA,7,"aws, communication, c++, django, python, pandas"
6823,Varsha Panchal,Web Developer,B.Tech,6,"aws, html, linux"
6824,Charan Mital,Data Scientist,B.Sc,6,"communication, git, pandas, data analysis"
6825,Lohit Venkataraman,Web Developer,B.Tech,6,"excel, communication, javascript, react"
6826,Finn Pathak,Data Scientist,M.Tech,9,"tableau, data analysis, machine learning, react, excel"
6827,Pooja Basu,Data Analyst,B.Tech,10,"linux, excel, sql, tableau"
